,uri,artist,album,name,duration_s,explicit,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,genre
919,spotify:track:5CGS4UovzA7ftCJkLVXQju,Kanye,The Life Of Pablo,I Love Kanye,44.826,True,0.594,0.7559999999999999,0.374,0.0,0.217,-7.966,0.741,80.32600000000002,0.966,58,hiphop
920,spotify:track:3nAq2hCr1oWsIU54tS98pL,Kanye,The Life Of Pablo,Waves,181.573,True,0.0528,0.557,0.586,7.33e-06,0.339,-4.57,0.0382,96.091,0.0681,71,hiphop
921,spotify:track:30Zcjs7pgEkmJA1lEbGSWT,Kanye,The Life Of Pablo,FML,236.12,True,0.329,0.527,0.415,0.0,0.195,-7.184,0.131,125.357,0.12,67,hiphop
922,spotify:track:66Q3fAmSX5eHamgbKa9alP,Kanye,The Life Of Pablo,Real Friends,251.573,True,0.262,0.441,0.7440000000000001,0.000382,0.138,-6.247999999999998,0.476,81.396,0.124,66,hiphop
923,spotify:track:432hUIl3ISDeytYW5XBQ5h,Kanye,The Life Of Pablo,Wolves,301.586,True,0.219,0.395,0.392,0.00173,0.134,-8.033999999999999,0.0925,155.856,0.103,71,hiphop
924,spotify:track:20r94xA0bsYNLtYSiOE6r3,Kanye,The Life Of Pablo,Frank's Track,38.333,True,0.976,0.655,0.179,0.0,0.105,-6.903,0.0722,140.687,0.758,60,hiphop
925,spotify:track:1ZnA4VYOlYIShuGt60LmCs,Kanye,The Life Of Pablo,Siiiiiiiiilver Surffffeeeeer Intermission,56.56,True,0.982,0.7879999999999999,0.409,0.000203,0.11,-11.917,0.8809999999999999,72.623,0.925,53,hiphop
926,spotify:track:2CHmgtK8OCL28WtIK96u4N,Kanye,The Life Of Pablo,30 Hours,323.302,True,0.0359,0.823,0.813,0.0,0.0886,-6.71,0.28800000000000003,95.012,0.373,60,hiphop
927,spotify:track:0zLClc0emc6qUeV1p5nc99,Kanye,The Life Of Pablo,No More Parties In LA,374.413,True,0.246,0.508,0.921,0.0,0.221,-1.644,0.303,93.058,0.6809999999999999,65,hiphop
928,spotify:track:3MnbXlC1N7GdS9M8HzA6no,Kanye,The Life Of Pablo,Facts,200.733,True,0.0518,0.777,0.662,0.0,0.168,-3.761,0.14300000000000002,142.059,0.4,59,hiphop
929,spotify:track:3cCxoOgfi6hgt8MNteuiiD,Kanye,The Life Of Pablo,Fade,193.747,True,0.118,0.752,0.765,0.0,0.31,-5.805,0.0908,105.998,0.309,67,hiphop
930,spotify:track:1o0kWPueYo94LIjPYOE5Nf,Kanye,The Life Of Pablo,Saint Pablo,372.113,True,0.282,0.461,0.772,0.0,0.17800000000000002,-3.98,0.375,167.018,0.414,63,hiphop
931,spotify:track:1gqkRc9WtOpnGIqxf2Hvzr,Kanye,Yeezus,On Sight,156.48,True,0.487,0.608,0.469,0.0,0.28,-3.182,0.325,102.528,0.515,55,hiphop
932,spotify:track:722tgOgdIbNe3BEyLnejw4,Kanye,Yeezus,Black Skinhead,188.013,True,0.00112,0.7659999999999999,0.821,0.0,0.168,-6.124,0.268,130.07299999999998,0.299,73,hiphop
933,spotify:track:0HMCdlOPJkAGlB0MlSWIcO,Kanye,Yeezus,I Am A God,231.506,True,0.0366,0.506,0.532,0.0007830000000000001,0.165,-7.403,0.0713,111.829,0.303,56,hiphop
934,spotify:track:4cAgkb0ifwn0FSHGXnr4F6,Kanye,Yeezus,New Slaves,256.093,True,0.166,0.579,0.59,1.09e-05,0.096,-4.322,0.0708,150.189,0.361,61,hiphop
935,spotify:track:5nIu0VwPOsjkF61zfevLKh,Kanye,Yeezus,Hold My Liquor,326.946,True,0.0199,0.495,0.322,7.61e-06,0.115,-10.36,0.0337,106.992,0.0399,61,hiphop
936,spotify:track:52NmkyHsGsHGb1UX8fTkMg,Kanye,Yeezus,I'm In It,234.853,True,0.141,0.486,0.604,0.0,0.0668,-4.591,0.344,170.312,0.45,55,hiphop
937,spotify:track:42GcjriRK6srwHkfbkBqVl,Kanye,Yeezus,Blood On The Leaves,359.8,True,0.396,0.454,0.69,0.0,0.101,-4.1080000000000005,0.157,171.989,0.37,65,hiphop
938,spotify:track:5nPOM0nFRAJ3XI8xCxNAzO,Kanye,Yeezus,Guilt Trip,243.746,True,0.159,0.439,0.6659999999999999,1.03e-05,0.129,-6.0779999999999985,0.0754,137.9,0.579,54,hiphop
939,spotify:track:3RKblQNJs8HPvWBgXmq6nn,Kanye,Yeezus,Send It Up,178.04,True,0.292,0.624,0.544,7.41e-05,0.282,-5.193,0.34,93.585,0.363,55,hiphop
940,spotify:track:3sNVsP50132BTNlImLx70i,Kanye,Yeezus,Bound 2,229.146,True,0.145,0.365,0.6659999999999999,0.0,0.113,-2.821,0.0471,149.445,0.311,69,hiphop
941,spotify:track:6TPTfc7wJIT2jh5Aa8VuGz,Kanye,Kanye West Presents Good Music Cruel Summer,To The World - Album Version,230.986,False,0.211,0.722,0.556,0.0,0.104,-8.193999999999999,0.124,141.925,0.534,34,hiphop
942,spotify:track:7fuuAPjPDyLGyFaJEkSxAb,Kanye,Kanye West Presents Good Music Cruel Summer,Clique - Album Version,293.533,False,0.0562,0.7170000000000001,0.541,0.0,0.306,-5.942,0.235,109.448,0.327,50,hiphop
943,spotify:track:0nh1o1936u4X7MaatN56j8,Kanye,Kanye West Presents Good Music Cruel Summer,Mercy.1 - Album Version,326.28,False,0.0514,0.5529999999999999,0.57,0.000102,0.424,-7.82,0.422,140.162,0.454,43,hiphop
944,spotify:track:7yyXLa0qfOqyR17qfy8cm8,Kanye,Kanye West Presents Good Music Cruel Summer,New God Flow.1 - Album Version,357.293,False,0.459,0.475,0.949,0.0,0.722,-3.0410000000000004,0.49,173.797,0.398,37,hiphop
945,spotify:track:6oilcOya1YbTc9ibBp2bJs,Kanye,Kanye West Presents Good Music Cruel Summer,The Morning - Album Version,275.213,False,0.036000000000000004,0.522,0.5820000000000001,0.0,0.241,-6.903,0.408,80.483,0.185,39,hiphop
946,spotify:track:69TBeUU01dxrQKZYEzKaVE,Kanye,Kanye West Presents Good Music Cruel Summer,Cold.1 - Album Version,216.213,False,0.0017,0.6709999999999999,0.888,0.0,0.239,-4.0939999999999985,0.0831,106.705,0.612,33,hiphop
947,spotify:track:2hhfoWnSh1RIYrOhXzhAOA,Kanye,Kanye West Presents Good Music Cruel Summer,Higher - Album Version,274.28,False,0.0158,0.6579999999999999,0.65,0.000211,0.122,-7.952000000000001,0.116,153.974,0.276,33,hiphop
948,spotify:track:5yyW5zyUXeVcdoBFmxRjAf,Kanye,Kanye West Presents Good Music Cruel Summer,Sin City - Album Version,268.386,False,0.0425,0.55,0.625,0.0,0.0823,-8.462,0.117,82.946,0.237,34,hiphop
949,spotify:track:7CfxN8x1qsUrova92PF8P2,Kanye,Kanye West Presents Good Music Cruel Summer,The One - Album Version,344.88,False,0.0391,0.529,0.757,0.0,0.127,-5.332999999999998,0.145,139.91899999999998,0.256,32,hiphop
950,spotify:track:51PO0Md0UhUWdzN4hcEuiN,Kanye,Kanye West Presents Good Music Cruel Summer,Creepers - Album Version,194.013,False,0.0217,0.605,0.74,0.00192,0.115,-8.084,0.0842,197.961,0.0767,34,hiphop
951,spotify:track:62I2M5Nz5VdCLygDMgDZUM,Kanye,Kanye West Presents Good Music Cruel Summer,Bliss - Album Version,210.013,False,0.0127,0.35600000000000004,0.66,0.0,0.445,-8.216000000000001,0.0401,76.368,0.411,30,hiphop
952,spotify:track:51mK2xGop7WMDVeuHLvhWP,Kanye,Kanye West Presents Good Music Cruel Summer,Don't Like.1 - Album Version,282.88,False,0.00708,0.499,0.604,0.0,0.113,-5.443,0.29600000000000004,132.069,0.626,43,hiphop
953,spotify:track:3Osd3Yf8K73aj4ySn6LrvK,Kanye,Watch The Throne (Deluxe),No Church In The Wild,272.506,True,0.246,0.654,0.7509999999999999,0.0179,0.16699999999999998,-7.507999999999999,0.105,92.781,0.568,69,hiphop
954,spotify:track:08T26i7SErk6jCDTW7uUFI,Kanye,Watch The Throne (Deluxe),Lift Off,266.253,True,0.187,0.403,0.784,0.00177,0.165,-7.584,0.171,179.42700000000005,0.275,58,hiphop
955,spotify:track:4Li2WHPkuyCdtmokzW2007,Kanye,Watch The Throne (Deluxe),Ni**as In Paris,219.333,True,0.127,0.7879999999999999,0.8590000000000001,0.0,0.348,-5.542000000000002,0.315,140.02700000000002,0.769,77,hiphop
956,spotify:track:6vegnfDS8DAEaCqWaPYGPy,Kanye,Watch The Throne (Deluxe),Otis,178.213,True,0.552,0.755,0.631,0.0,0.5,-4.751,0.302,94.571,0.433,66,hiphop
957,spotify:track:5Pt83OUaK3K9C2if4C5JOk,Kanye,Watch The Throne (Deluxe),Gotta Have It,140.746,True,0.411,0.74,0.574,0.0,0.262,-6.938,0.245,149.762,0.33,62,hiphop
958,spotify:track:3SIgBSv9D8Nm3CvP0o0Q9Z,Kanye,Watch The Throne (Deluxe),New Day,272.853,True,0.389,0.561,0.645,7.049999999999999e-05,0.142,-6.809,0.0705,91.005,0.359,55,hiphop
959,spotify:track:3TJxCXkL774hhGUmzFLUgy,Kanye,Watch The Throne (Deluxe),That's My Bitch,202.56,True,0.237,0.745,0.871,0.000293,0.121,-6.291,0.113,108.985,0.495,53,hiphop
960,spotify:track:6N43Qgg9jx21vfMkTYvSi3,Kanye,Watch The Throne (Deluxe),Welcome To The Jungle,174.133,True,0.0128,0.636,0.93,3.7000000000000006e-06,0.18,-5.1789999999999985,0.364,92.899,0.325,53,hiphop
961,spotify:track:3R1k8P1MrDdLSRhlTaaWAS,Kanye,Watch The Throne (Deluxe),Who Gon Stop Me,256.706,True,0.0408,0.594,0.73,0.000164,0.715,-4.638,0.159,133.88,0.378,59,hiphop
962,spotify:track:1smcSwXObpmxcjCulmjMgy,Kanye,Watch The Throne (Deluxe),Murder To Excellence,300.96,True,0.024,0.5660000000000001,0.816,0.0,0.0804,-4.7410000000000005,0.32,87.353,0.578,57,hiphop
963,spotify:track:4Mx5gDSGBHbrsgJR7r1QwJ,Kanye,Watch The Throne (Deluxe),Made In America,292.066,True,0.043,0.71,0.7290000000000001,5.88e-05,0.224,-7.01,0.219,165.899,0.55,53,hiphop
964,spotify:track:4lLmG1fatRUgnRz0Ol0WUi,Kanye,Watch The Throne (Deluxe),Why I Love You,201.373,True,0.0261,0.481,0.805,0.0,0.269,-4.132,0.0419,123.441,0.373,56,hiphop
965,spotify:track:4HWQexsnWXsAKBJp52hU4G,Kanye,Watch The Throne (Deluxe),Illest Motherf**ker Alive,503.32,True,0.171,0.5529999999999999,0.6629999999999999,1.64e-06,0.595,-6.412000000000001,0.0837,139.97899999999998,0.299,51,hiphop
966,spotify:track:7esMRbSzvLv60O70XLZFbc,Kanye,Watch The Throne (Deluxe),H•A•M,275.733,True,0.0462,0.657,0.523,0.0,0.322,-4.907,0.0614,140.046,0.0382,57,hiphop
967,spotify:track:5zes2uxTNuqNlO6toDTZN5,Kanye,Watch The Throne (Deluxe),Primetime,199.24,True,0.166,0.662,0.923,9.64e-06,0.31,-4.085,0.21,84.99,0.469,51,hiphop
968,spotify:track:0fjUmA3EdEZBBVyKNhsct0,Kanye,Watch The Throne (Deluxe),The Joy,317.92,True,0.146,0.584,0.516,3.07e-05,0.139,-6.256,0.325,79.743,0.326,51,hiphop
969,spotify:track:7yNK27ZTpHew0c55VvIJgm,Kanye,My Beautiful Dark Twisted Fantasy,Dark Fantasy,280.786,True,0.274,0.59,0.5870000000000001,0.0,0.16699999999999998,-5.919,0.0457,88.015,0.3670000000000001,66,hiphop
970,spotify:track:23SZWX2IaDnxmhFsSLvkG2,Kanye,My Beautiful Dark Twisted Fantasy,Gorgeous,357.653,True,0.0207,0.603,0.713,0.000179,0.431,-3.625,0.0317,91.953,0.12,66,hiphop
971,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,Kanye,My Beautiful Dark Twisted Fantasy,POWER,292.093,True,0.0162,0.5429999999999999,0.915,0.0,0.7440000000000001,-4.746,0.113,153.998,0.5770000000000001,77,hiphop
972,spotify:track:4D6TpthzUVNTjWQqfBW5Kb,Kanye,My Beautiful Dark Twisted Fantasy,All Of The Lights,62.253,True,0.902,0.29600000000000004,0.0792,0.591,0.128,-16.569000000000006,0.0392,111.272,0.4970000000000001,59,hiphop
973,spotify:track:22L7bfCiAkJo5xGSQgmiIO,Kanye,My Beautiful Dark Twisted Fantasy,All Of The Lights,299.613,True,0.0796,0.541,0.8029999999999999,1.7100000000000002e-05,0.17600000000000002,-3.284,0.0738,142.135,0.221,74,hiphop
974,spotify:track:1ZHYJ2Wwgxes4m8Ba88PeK,Kanye,My Beautiful Dark Twisted Fantasy,Monster,378.893,True,0.00244,0.628,0.6920000000000001,0.013,0.6679999999999999,-5.64,0.202,124.791,0.0964,69,hiphop
975,spotify:track:6K07Ahf6V7CAQn0ikrOztl,Kanye,My Beautiful Dark Twisted Fantasy,So Appalled,397.666,True,0.255,0.629,0.754,0.0,0.63,-5.872999999999998,0.289,87.07,0.58,59,hiphop
976,spotify:track:1UGD3lW3tDmgZfAVDh6w7r,Kanye,My Beautiful Dark Twisted Fantasy,Devil In A New Dress,351.946,True,0.0175,0.433,0.76,0.0,0.158,-4.935,0.0726,79.789,0.205,66,hiphop
977,spotify:track:3DK6m7It6Pw857FcQftMds,Kanye,My Beautiful Dark Twisted Fantasy,Runaway,547.733,True,0.218,0.5710000000000001,0.568,0.0021,0.512,-3.827,0.0703,86.986,0.109,71,hiphop
978,spotify:track:3rCNmRonlHN1TXQLcG3dSk,Kanye,My Beautiful Dark Twisted Fantasy,Hell Of A Life,327.786,True,0.0014199999999999998,0.449,0.813,0.000172,0.106,-5.478,0.129,177.96200000000005,0.452,60,hiphop
979,spotify:track:4EndPA8b6FDWYp1RgsnLEB,Kanye,My Beautiful Dark Twisted Fantasy,Blame Game,469.866,True,0.305,0.425,0.581,6.3e-05,0.11,-5.964,0.0646,83.352,0.636,59,hiphop
980,spotify:track:2Im64pIz6m0EJKdUe6eZ8r,Kanye,My Beautiful Dark Twisted Fantasy,Lost In The World,256.586,True,0.115,0.609,0.746,0.0087,0.4270000000000001,-5.249,0.184,117.072,0.277,61,hiphop
981,spotify:track:4e5IPJxSGVWPsaxQzdRseN,Kanye,My Beautiful Dark Twisted Fantasy,Who Will Survive In America,98.2,True,0.228,0.6759999999999999,0.843,0.000718,0.856,-6.1110000000000015,0.359,116.152,0.597,53,hiphop
982,spotify:track:4ulYASOuCUwa2hQRsE2OVh,Kanye,808s & Heartbreak,Say You Will,377.6,False,0.542,0.603,0.401,0.225,0.103,-10.155,0.0306,172.63299999999995,0.34700000000000003,5,hiphop
983,spotify:track:5Qhq7GH9AOvpP6h7QkRWTl,Kanye,808s & Heartbreak,Welcome To Heartbreak,262.933,False,0.0985,0.677,0.435,0.721,0.111,-11.024,0.033,95.991,0.0729,7,hiphop
984,spotify:track:4ZMJshw6UOvaTWWThYtEoW,Kanye,808s & Heartbreak,Heartless,211.0,False,0.0515,0.79,0.647,0.0,0.248,-5.983,0.136,87.999,0.654,9,hiphop
985,spotify:track:01UniWABhnIka7GgvzOC02,Kanye,808s & Heartbreak,Amazing,238.333,False,0.21600000000000005,0.588,0.5539999999999999,0.118,0.0619,-8.406,0.0545,146.13299999999995,0.496,6,hiphop
986,spotify:track:05bIHrj5BTUoQxXZS6IH3M,Kanye,808s & Heartbreak,Love Lockdown,270.306,False,0.0542,0.76,0.524,0.5,0.112,-7.67,0.0323,119.603,0.112,8,hiphop
987,spotify:track:6S4ifbZ4Q2DhhD0ysxftK3,Kanye,808s & Heartbreak,Paranoid,277.906,False,0.114,0.5870000000000001,0.611,9.83e-05,0.0765,-7.407999999999999,0.106,114.991,0.464,5,hiphop
988,spotify:track:02IlA1DlVZa5chlik45jv5,Kanye,808s & Heartbreak,RoboCop,274.36,False,0.157,0.698,0.447,0.00564,0.405,-8.04,0.102,133.776,0.407,4,hiphop
989,spotify:track:5ByRHOS9edOQr436aB8NdN,Kanye,808s & Heartbreak,Street Lights,189.906,False,0.0287,0.644,0.487,0.0166,0.206,-9.654,0.034,125.528,0.467,5,hiphop
990,spotify:track:3I9MY53joyhqFNKjqGHJKy,Kanye,808s & Heartbreak,Bad News,238.773,False,0.0288,0.7490000000000001,0.436,0.201,0.114,-11.99,0.0393,106.171,0.16699999999999998,4,hiphop
991,spotify:track:60903t5ee2xtH5dHJ0AnPQ,Kanye,808s & Heartbreak,See You In My Nightmares,258.12,False,0.0626,0.6759999999999999,0.4320000000000001,0.0,0.103,-8.035,0.0339,124.597,0.156,4,hiphop
992,spotify:track:3Oa5mzKpQM8MrpcylcnnNJ,Kanye,808s & Heartbreak,Coldest Winter,164.333,False,0.171,0.7609999999999999,0.516,3.21e-06,0.265,-10.229,0.044,133.999,0.562,4,hiphop
993,spotify:track:2H4MsAq1bT8Wr78Sc8WFJg,Kanye,808s & Heartbreak,Pinocchio Story - Freestyle / Live From Singapore,361.6,False,0.95,0.341,0.281,0.0,0.948,-13.204,0.0501,74.997,0.306,3,hiphop
994,spotify:track:6LbtKCO7lJ08RUVUwbWN1J,Kanye,Graduation (French Limited Version),Good Morning,195.2,True,0.0711,0.58,0.618,0.000119,0.146,-5.457000000000002,0.127,169.71400000000003,0.5429999999999999,22,hiphop
995,spotify:track:3gKfCgabK5ohZNh24p7BBE,Kanye,Graduation (French Limited Version),Champion,167.506,True,0.00303,0.669,0.5,0.0,0.687,-8.315,0.27,102.091,0.777,19,hiphop
996,spotify:track:0zQS4nZPuKl1isqXVGhwUg,Kanye,Graduation (French Limited Version),Stronger,311.946,True,0.00529,0.631,0.72,0.0,0.3720000000000001,-7.854,0.13,103.987,0.478,37,hiphop
997,spotify:track:6uStyLa1SkHVKk7KXtSso8,Kanye,Graduation (French Limited Version),I Wonder,243.426,True,0.139,0.684,0.463,0.000394,0.385,-8.665,0.0424,95.679,0.11,19,hiphop
998,spotify:track:222vBtQSGtX6yCL8S5Y5Ui,Kanye,Graduation (French Limited Version),Good Life,207.013,True,0.0022600000000000003,0.378,0.722,0.0,0.518,-8.117,0.344,169.275,0.516,20,hiphop
999,spotify:track:1j3a021kY7d7Qqxq2HMrI8,Kanye,Graduation (French Limited Version),Can't Tell Me Nothing,271.6,True,0.0126,0.467,0.623,0.0,0.675,-6.166,0.0506,79.506,0.0978,23,hiphop
1000,spotify:track:6sAjm55flRReDptlqsxi34,Kanye,Graduation (French Limited Version),Barry Bonds,204.333,True,0.0387,0.631,0.637,0.0,0.282,-6.175,0.308,82.995,0.735,13,hiphop
1001,spotify:track:25AoFOqP4k514bcKe7XS1A,Kanye,Graduation (French Limited Version),Drunk and Hot Girls,313.226,True,0.0595,0.659,0.454,3.92e-06,0.134,-7.317,0.0308,82.76700000000002,0.293,13,hiphop
1002,spotify:track:43sHR9wKITXBE7Xnnjg2X4,Kanye,Graduation (French Limited Version),Flashing Lights,237.506,True,0.0328,0.637,0.624,0.0,0.338,-7.592,0.0394,90.493,0.455,31,hiphop
1003,spotify:track:4WX5Y4nATvRwi2M9GpTHnp,Kanye,Graduation (French Limited Version),Everything I Am,227.773,True,0.424,0.601,0.629,4.24e-06,0.14,-6.947,0.28800000000000003,80.493,0.752,18,hiphop
1004,spotify:track:50pq2uoicYhN7yOsO3cdel,Kanye,Graduation (French Limited Version),The Glory,212.826,True,0.0572,0.399,0.6459999999999999,0.0,0.128,-7.269,0.29100000000000004,82.762,0.677,15,hiphop
1005,spotify:track:2DvDmy9aCv9TajH0MkHsXa,Kanye,Graduation (French Limited Version),Homecoming,203.506,True,0.353,0.682,0.7440000000000001,0.0,0.12,-7.067,0.172,87.009,0.915,26,hiphop
1006,spotify:track:3I1hxWXVYhH6rjd3sn3P4n,Kanye,Graduation (French Limited Version),Big Brother,287.413,True,0.17,0.456,0.7290000000000001,0.0,0.07200000000000001,-6.751,0.236,81.502,0.309,14,hiphop
1007,spotify:track:6kaltnzR4QATRbBWHDWCp2,Kanye,Graduation (French Limited Version),Stronger - A-Trak Remix,276.146,False,0.00405,0.73,0.797,0.00049,0.0723,-4.981,0.119,126.0,0.382,11,hiphop
1008,spotify:track:4kq7ehLZmuiJeFUrRxm7W7,Kanye,Graduation (French Limited Version),Stronger - AD Remix Main,285.88,False,0.00677,0.721,0.91,0.0166,0.0754,-5.439,0.0336,124.009,0.73,9,hiphop
1009,spotify:track:5BfMJ6iytQnu1r7iiCYSXe,Khalid,Free Spirit,Intro,213.253,False,0.308,0.213,0.414,0.0257,0.0912,-9.725,0.0339,79.556,0.0553,61,hiphop
1010,spotify:track:2vsuel3g4zaLYSOY0mOMbi,Khalid,Free Spirit,Bad Luck,231.653,False,0.277,0.4320000000000001,0.52,0.371,0.138,-5.515,0.0548,164.047,0.303,68,hiphop
1011,spotify:track:2XKFnwB6djxrJCjR3PdeRb,Khalid,Free Spirit,My Bad,163.973,False,0.547,0.5770000000000001,0.578,0.59,0.264,-9.146,0.0906,84.965,0.3670000000000001,65,hiphop
1012,spotify:track:339Y993TrFyWyO438be0RY,Khalid,Free Spirit,Better,229.4,False,0.0503,0.6920000000000001,0.552,0.165,0.136,-9.543,0.0497,98.028,0.15,67,hiphop
1013,spotify:track:6TqXcAFInzjp0bODyvrWEq,Khalid,Free Spirit,Talk,197.573,False,0.051,0.901,0.4,0.0,0.0599,-8.575,0.126,135.984,0.34600000000000003,80,hiphop
1014,spotify:track:5A1w94uzc1kO1Zhe8WWxC3,Khalid,Free Spirit,Right Back,215.226,False,0.0649,0.789,0.4270000000000001,3.620000000000001e-05,0.171,-9.918,0.308,97.032,0.605,68,hiphop
1015,spotify:track:1E6DEDWDKHoOW0fcFuDghV,Khalid,Free Spirit,Don't Pretend,165.84,False,0.258,0.6970000000000001,0.551,0.00551,0.124,-8.833,0.0815,89.0,0.219,66,hiphop
1016,spotify:track:6fOOKqQWcSy33ApU1wqkkW,Khalid,Free Spirit,Paradise,173.653,False,0.206,0.581,0.452,0.00329,0.0881,-9.558,0.15,75.046,0.523,65,hiphop
1017,spotify:track:0HEckRWFSknIupbGzavk5d,Khalid,Free Spirit,Hundred,277.08,False,0.0521,0.772,0.483,0.000375,0.377,-10.06,0.0564,120.005,0.479,66,hiphop
1018,spotify:track:09oZ9eXQ2fo6YDrPzJqAoP,Khalid,Free Spirit,Outta My Head,177.066,False,0.0174,0.7290000000000001,0.545,0.00027400000000000005,0.369,-7.818,0.0316,103.012,0.514,73,hiphop
1019,spotify:track:2kAIpGWnlFLQh48iut6Zzq,Khalid,Free Spirit,Free Spirit,182.08,False,0.308,0.627,0.446,0.0007700000000000001,0.111,-9.477,0.0332,139.994,0.11,74,hiphop
1020,spotify:track:1NgCWYuBLfqBDA3b8MgSVU,Khalid,Free Spirit,Twenty One,184.2,False,0.212,0.7759999999999999,0.445,0.00409,0.124,-8.574,0.0371,109.981,0.405,65,hiphop
1021,spotify:track:42w7pX3r1TpLR0i55Ek5ND,Khalid,Free Spirit,Bluffin',199.24,False,0.354,0.529,0.314,0.000436,0.102,-10.323,0.0461,129.664,0.28800000000000003,63,hiphop
1022,spotify:track:1WqLtczgKdbHFHhefOU0y7,Khalid,Free Spirit,Self,229.96,False,0.44,0.618,0.693,0.759,0.101,-7.8889999999999985,0.333,143.98,0.439,60,hiphop
1023,spotify:track:12VqHHz4wvVcnEdSivjLeQ,Khalid,Free Spirit,Alive,177.413,False,0.8320000000000001,0.386,0.406,0.0597,0.171,-10.419,0.0425,78.616,0.205,64,hiphop
1024,spotify:track:0Hgqglypzt6Qs5Duqskcqs,Khalid,Free Spirit,Heaven,213.026,False,0.613,0.42,0.479,0.6629999999999999,0.0679,-8.881,0.0374,116.989,0.11,63,hiphop
1025,spotify:track:1fHRzxbts9A8J1ergDe7Kz,Khalid,Free Spirit,Saturday Nights,211.626,False,0.634,0.574,0.37,9.38e-05,0.0986,-10.803,0.0841,83.162,0.354,69,hiphop
1026,spotify:track:7EROK3PMgkCG3wdwcbeauW,Khalid,Suncity,9.13,55.72,False,0.975,0.289,0.451,0.942,0.222,-15.013,0.0538,131.72,0.59,50,hiphop
1027,spotify:track:7stcuQtnHL7C6XdPvpwywv,Khalid,Suncity,Vertigo,270.413,False,0.552,0.487,0.458,0.0257,0.117,-7.761,0.0371,115.989,0.207,65,hiphop
1028,spotify:track:7vGGAJBkHKxKtOnGjQduDV,Khalid,Suncity,Saturday Nights,209.546,False,0.635,0.54,0.439,1.93e-05,0.0993,-8.591000000000001,0.115,167.908,0.371,70,hiphop
1029,spotify:track:0v75ti1d2M6pd0sC42UNNN,Khalid,Suncity,Salem's Interlude,81.933,True,0.963,0.479,0.485,0.6579999999999999,0.152,-12.302,0.162,80.933,0.457,50,hiphop
1030,spotify:track:65DzdjRWH35DNsBZBjW523,Khalid,Suncity,Motion,235.88,False,0.0982,0.5539999999999999,0.61,0.0812,0.561,-7.229,0.0804,80.94800000000002,0.4970000000000001,65,hiphop
1031,spotify:track:2OpBganfGk2GVdSlRdxzaX,Khalid,Suncity,Better,229.32,False,0.102,0.695,0.586,0.317,0.113,-10.315,0.0658,98.035,0.112,63,hiphop
1032,spotify:track:6SkHm6poyKfzV6kc9any8k,Khalid,Suncity,Suncity,189.493,False,0.0998,0.6940000000000001,0.63,0.0006349999999999999,0.12,-6.84,0.162,90.045,0.341,69,hiphop
1033,spotify:track:312WNtMs3F28cUukaPY9bo,Khalid,American Teen,American Teen,250.746,False,0.0683,0.6579999999999999,0.623,0.0,0.321,-6.934,0.0398,100.436,0.207,70,hiphop
1034,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,Khalid,American Teen,Young Dumb & Broke,202.546,False,0.199,0.7979999999999999,0.539,1.66e-05,0.165,-6.351,0.0421,136.94899999999998,0.394,81,hiphop
1035,spotify:track:152lZdxL1OR0ZMW6KquMif,Khalid,American Teen,Location,219.08,False,0.33,0.736,0.449,0.000162,0.0898,-11.462,0.425,80.126,0.326,81,hiphop
1036,spotify:track:52Qu0no0NBho3zyRmjlsHn,Khalid,American Teen,Another Sad Love Song,244.746,False,0.412,0.8340000000000001,0.472,6.759999999999999e-05,0.0836,-7.777,0.0873,107.014,0.517,70,hiphop
1037,spotify:track:248OFOZef6ShXv6DGgbnxU,Khalid,American Teen,Saved,206.533,False,0.189,0.7390000000000001,0.448,0.0,0.118,-10.28,0.138,81.044,0.5529999999999999,74,hiphop
1038,spotify:track:39KG4kom3enSx4GTThuDGt,Khalid,American Teen,Coaster,199.12,False,0.935,0.441,0.219,0.0,0.115,-14.586,0.0419,94.021,0.244,75,hiphop
1039,spotify:track:5bgwqaRSS3M8WHWruHgSL5,Khalid,American Teen,8TEEN,228.6,False,0.225,0.83,0.585,0.00209,0.0576,-5.8020000000000005,0.0366,105.03,0.642,78,hiphop
1040,spotify:track:6AIccJIWHGK26xi34FAkwl,Khalid,American Teen,Let's Go,204.546,True,0.5720000000000001,0.78,0.371,0.0,0.247,-6.705,0.0559,108.003,0.43,63,hiphop
1041,spotify:track:3JTtZUOiZljuWbNiasfHB6,Khalid,American Teen,Hopeless,167.64,False,0.643,0.785,0.7020000000000001,0.0,0.175,-4.517,0.0464,116.021,0.569,62,hiphop
1042,spotify:track:34izzOmykADkGT27pUjUvJ,Khalid,American Teen,Cold Blooded,207.96,False,0.777,0.71,0.405,0.00016299999999999998,0.111,-10.864,0.0519,103.04,0.402,62,hiphop
1043,spotify:track:4V3VshJLUTCIWa77YiAkvM,Khalid,American Teen,Winter,241.866,False,0.101,0.6779999999999999,0.575,9.38e-06,0.116,-7.086,0.123,100.007,0.3670000000000001,64,hiphop
1044,spotify:track:25YvGDl2zSE0pH8jrMZ6aY,Khalid,American Teen,Therapy,257.959,False,0.8909999999999999,0.7070000000000001,0.484,0.00344,0.256,-6.579,0.0481,92.988,0.43,64,hiphop
